timestamp,ram_used_mb,ram_available_mb,browser_ram_mb,cpu_percent
2026-04-11 06:55:29.513788,6395.43,9604.57,661.84,29.86
2026-04-11 06:55:39.513788,6268.99,9731.01,724.31,21.88
2026-04-11 06:55:49.513788,6033.42,9966.58,664.35,37.71
2026-04-11 06:55:59.513788,6433.86,9566.14,715.24,11.09
2026-04-11 06:56:09.513788,6403.0,9597.0,629.94,44.35
2026-04-11 06:56:19.513788,6000.0,10000.0,854.68,44.75
2026-04-11 06:56:29.513788,6595.82,9404.18,713.14,40.11
2026-04-11 06:56:39.513788,6437.41,9562.59,881.91,54.69
2026-04-11 06:56:49.513788,6489.39,9510.61,803.12,45.49
2026-04-11 06:56:59.513788,6613.15,9386.85,676.95,12.0
2026-04-11 06:57:09.513788,6082.68,9917.32,782.26,12.46
2026-04-11 06:57:19.513788,6568.42,9431.58,705.33,37.56
2026-04-11 06:57:29.513788,6387.03,9612.97,765.75,47.61
2026-04-11 06:57:39.513788,6319.82,9680.18,665.18,42.29
2026-04-11 06:57:49.513788,6317.13,9682.87,942.35,39.2
2026-04-11 06:57:59.513788,6863.56,9136.44,917.83,53.01
2026-04-11 06:58:09.513788,6523.95,9476.05,698.83,15.35
2026-04-11 06:58:19.513788,6829.97,9170.03,735.37,10.63
2026-04-11 06:58:29.513788,6685.99,9314.01,653.14,59.8
2026-04-11 06:58:39.513788,6280.78,9719.22,759.73,30.74
2026-04-11 06:58:49.513788,6601.73,9398.27,817.0,53.04
2026-04-11 06:58:59.513788,6000.0,10000.0,784.57,45.15
2026-04-11 06:59:09.513788,6319.0,9681.0,799.57,24.23
2026-04-11 06:59:19.513788,6405.36,9594.64,893.56,49.9
2026-04-11 06:59:29.513788,6733.24,9266.76,708.01,18.45
2026-04-11 06:59:39.513788,6568.07,9431.93,869.36,14.51
2026-04-11 06:59:49.513788,6368.77,9631.23,666.77,41.87
2026-04-11 06:59:59.513788,6682.76,9317.24,915.56,45.72
2026-04-11 07:00:09.513788,6949.17,9050.83,821.15,10.42
2026-04-11 07:00:19.513788,6398.9,9601.1,672.68,47.28
2026-04-11 07:00:29.513788,6522.05,9477.95,882.35,34.32
2026-04-11 07:00:39.513788,6312.56,9687.44,627.02,10.46
2026-04-11 07:00:49.513788,6256.42,9743.58,816.53,17.27
2026-04-11 07:00:59.513788,6780.44,9219.56,901.11,49.41
2026-04-11 07:01:09.513788,6246.14,9753.86,897.78,54.36
2026-04-11 07:01:19.513788,6468.42,9531.58,673.96,15.47
2026-04-11 07:01:29.513788,6588.94,9411.06,775.94,40.42
2026-04-11 07:01:39.513788,6190.47,9809.53,872.49,56.14
2026-04-11 07:01:49.513788,6233.12,9766.88,826.14,10.78
2026-04-11 07:01:59.513788,6351.56,9648.44,870.4,24.91
2026-04-11 07:02:09.513788,6051.94,9948.06,639.39,21.92
2026-04-11 07:02:19.513788,6077.5,9922.5,955.04,55.12
2026-04-11 07:02:29.513788,6462.04,9537.96,500.0,56.41
2026-04-11 07:02:39.513788,7107.31,8892.69,1092.76,28.16
2026-04-11 07:02:49.513788,6242.18,9757.82,954.06,39.42
2026-04-11 07:02:59.513788,6679.35,9320.65,544.39,51.35
2026-04-11 07:03:09.513788,6112.88,9887.12,754.12,38.52
2026-04-11 07:03:19.513788,6434.06,9565.94,838.56,25.42
2026-04-11 07:03:29.513788,6380.79,9619.21,828.27,59.16
2026-04-11 07:03:39.513788,6440.96,9559.04,759.27,47.02
2026-04-11 07:03:49.513788,6616.0,9384.0,869.86,33.59
2026-04-11 07:03:59.513788,6368.75,9631.25,751.02,42.12
2026-04-11 07:04:09.513788,6174.4,9825.6,854.12,22.65
2026-04-11 07:04:19.513788,6752.88,9247.12,789.73,52.64
2026-04-11 07:04:29.513788,6926.87,9073.13,819.38,37.69
2026-04-11 07:04:39.513788,6414.0,9586.0,1041.77,24.69
2026-04-11 07:04:49.513788,6387.15,9612.85,791.09,47.01
2026-04-11 07:04:59.513788,6532.04,9467.96,748.15,30.17
2026-04-11 07:05:09.513788,6605.79,9394.21,776.12,20.71
2026-04-11 07:05:19.513788,6127.76,9872.24,817.86,18.29
2026-04-11 07:05:29.513788,6457.04,9542.96,903.31,15.75
2026-04-11 07:05:39.513788,6371.53,9628.47,898.17,59.47
2026-04-11 07:05:49.513788,6447.43,9552.57,620.41,18.66
2026-04-11 07:05:59.513788,6145.63,9854.37,776.29,25.36
2026-04-11 07:06:09.513788,6214.31,9785.69,701.49,58.49
2026-04-11 07:06:19.513788,6399.23,9600.77,743.44,41.46
2026-04-11 07:06:29.513788,6640.88,9359.12,876.07,48.05
2026-04-11 07:06:39.513788,6426.05,9573.95,930.48,42.88
2026-04-11 07:06:49.513788,6043.92,9956.08,782.58,25.67
2026-04-11 07:06:59.513788,6121.01,9878.99,677.91,36.66
2026-04-11 07:07:09.513788,6421.73,9578.27,635.25,55.81
2026-04-11 07:07:19.513788,6122.94,9877.06,753.03,27.34
2026-04-11 07:07:29.513788,6331.89,9668.11,861.93,29.39
2026-04-11 07:07:39.513788,6315.45,9684.55,729.74,58.2
2026-04-11 07:07:49.513788,6537.94,9462.06,786.63,15.2
2026-04-11 07:07:59.513788,6343.51,9656.49,818.48,19.87
2026-04-11 07:08:09.513788,6173.97,9826.03,1000.26,43.33
2026-04-11 07:08:19.513788,6503.31,9496.69,686.4,54.83
2026-04-11 07:08:29.513788,6367.12,9632.88,942.17,47.27
2026-04-11 07:08:39.513788,6659.89,9340.11,829.05,31.67
2026-04-11 07:08:49.513788,6025.75,9974.25,966.52,35.7
2026-04-11 07:08:59.513788,6388.39,9611.61,902.1,10.37
2026-04-11 07:09:09.513788,6496.92,9503.08,923.44,46.52
2026-04-11 07:09:19.513788,6341.89,9658.11,854.51,35.15
2026-04-11 07:09:29.513788,6068.0,9932.0,910.04,52.3
2026-04-11 07:09:39.513788,6614.09,9385.91,890.61,50.4
2026-04-11 07:09:49.513788,6573.76,9426.24,714.44,48.69
2026-04-11 07:09:59.513788,6391.77,9608.23,922.91,35.21
2026-04-11 07:10:09.513788,6877.98,9122.02,884.75,16.07
2026-04-11 07:10:19.513788,6301.53,9698.47,810.95,56.16
2026-04-11 07:10:29.513788,6341.67,9658.33,834.69,39.69
2026-04-11 07:10:39.513788,6652.81,9347.19,842.78,47.85
2026-04-11 07:10:49.513788,6439.77,9560.23,698.41,48.2
2026-04-11 07:10:59.513788,6207.02,9792.98,721.65,50.12
2026-04-11 07:11:09.513788,6248.74,9751.26,864.7,53.46
2026-04-11 07:11:19.513788,6561.94,9438.06,768.81,44.77
2026-04-11 07:11:29.513788,6179.51,9820.49,766.14,45.67
2026-04-11 07:11:39.513788,6426.85,9573.15,802.73,48.28
2026-04-11 07:11:49.513788,6458.45,9541.55,749.05,22.87
2026-04-11 07:11:59.513788,6398.77,9601.23,639.05,13.95
2026-04-11 07:12:09.513788,6392.35,9607.65,584.16,32.35
2026-04-11 07:12:19.513788,6607.36,9392.64,789.22,35.26
2026-04-11 07:12:29.513788,6582.28,9417.72,672.04,24.16
2026-04-11 07:12:39.513788,6546.15,9453.85,772.17,36.93
2026-04-11 07:12:49.513788,6627.51,9372.49,732.03,13.53
2026-04-11 07:12:59.513788,6219.04,9780.96,814.39,18.84
2026-04-11 07:13:09.513788,6404.61,9595.39,736.57,21.25
2026-04-11 07:13:19.513788,6373.74,9626.26,559.03,32.5
2026-04-11 07:13:29.513788,6467.75,9532.25,820.4,25.01
2026-04-11 07:13:39.513788,6389.87,9610.13,836.4,32.79
2026-04-11 07:13:49.513788,6384.05,9615.95,684.04,25.17
2026-04-11 07:13:59.513788,6689.01,9310.99,649.4,27.26
2026-04-11 07:14:09.513788,6491.98,9508.02,797.52,35.4
2026-04-11 07:14:19.513788,6476.7,9523.3,739.81,32.3
2026-04-11 07:14:29.513788,6744.62,9255.38,699.08,46.38
2026-04-11 07:14:39.513788,6381.73,9618.27,816.23,44.9
2026-04-11 07:14:49.513788,6655.19,9344.81,707.52,17.11
2026-04-11 07:14:59.513788,6134.42,9865.58,782.18,26.82
2026-04-11 07:15:09.513788,6209.0,9791.0,877.23,44.24
2026-04-11 07:15:19.513788,6219.62,9780.38,799.1,29.33
2026-04-11 07:15:29.513788,6295.15,9704.85,784.56,16.51
2026-04-11 07:15:39.513788,6523.72,9476.28,914.41,24.25
2026-04-11 07:15:49.513788,6643.78,9356.22,757.42,30.66
2026-04-11 07:15:59.513788,6237.47,9762.53,901.49,46.24
2026-04-11 07:16:09.513788,6874.69,9125.31,624.16,39.94
2026-04-11 07:16:19.513788,6070.68,9929.32,559.68,23.29
2026-04-11 07:16:29.513788,6294.32,9705.68,803.11,18.42
2026-04-11 07:16:39.513788,6500.2,9499.8,727.64,41.15
2026-04-11 07:16:49.513788,6283.8,9716.2,621.25,43.86
2026-04-11 07:16:59.513788,6565.04,9434.96,1060.29,45.31
2026-04-11 07:17:09.513788,6318.68,9681.32,727.31,55.2
2026-04-11 07:17:19.513788,6667.85,9332.15,759.6,20.15
2026-04-11 07:17:29.513788,6183.09,9816.91,798.14,30.64
2026-04-11 07:17:39.513788,6469.21,9530.79,633.58,49.02
2026-04-11 07:17:49.513788,6373.33,9626.67,827.04,47.16
2026-04-11 07:17:59.513788,6756.83,9243.17,937.08,23.62
2026-04-11 07:18:09.513788,6138.26,9861.74,836.53,24.37
2026-04-11 07:18:19.513788,6245.77,9754.23,957.68,13.27
2026-04-11 07:18:29.513788,6222.58,9777.42,709.7,18.49
2026-04-11 07:18:39.513788,6506.52,9493.48,637.29,58.23
2026-04-11 07:18:49.513788,6110.68,9889.32,972.81,29.48
2026-04-11 07:18:59.513788,6390.46,9609.54,944.1,11.66
2026-04-11 07:19:09.513788,6218.69,9781.31,664.65,49.16
2026-04-11 07:19:19.513788,6681.86,9318.14,768.04,41.69
2026-04-11 07:19:29.513788,6284.98,9715.02,718.35,50.46
2026-04-11 07:19:39.513788,6320.39,9679.61,675.18,53.25
2026-04-11 07:19:49.513788,6119.1,9880.9,897.41,42.2
2026-04-11 07:19:59.513788,6323.42,9676.58,924.55,38.58
2026-04-11 07:20:09.513788,6215.31,9784.69,802.07,45.03
2026-04-11 07:20:19.513788,6576.21,9423.79,679.71,27.59
2026-04-11 07:20:29.513788,6230.21,9769.79,939.98,57.06
2026-04-11 07:20:39.513788,6304.72,9695.28,935.76,33.28
2026-04-11 07:20:49.513788,6428.23,9571.77,868.11,43.01
2026-04-11 07:20:59.513788,6238.9,9761.1,573.97,50.4
2026-04-11 07:21:09.513788,6463.69,9536.31,801.56,49.84
2026-04-11 07:21:19.513788,6522.13,9477.87,957.4,30.62
2026-04-11 07:21:29.513788,6637.42,9362.58,695.39,39.72
2026-04-11 07:21:39.513788,6768.54,9231.46,966.66,25.11
2026-04-11 07:21:49.513788,6583.78,9416.22,836.49,13.0
2026-04-11 07:21:59.513788,6427.01,9572.99,708.62,52.33
2026-04-11 07:22:09.513788,6498.94,9501.06,609.99,10.5
2026-04-11 07:22:19.513788,6384.32,9615.68,710.78,12.94
2026-04-11 07:22:29.513788,6174.15,9825.85,733.59,25.83
2026-04-11 07:22:39.513788,6379.88,9620.12,861.82,26.24
2026-04-11 07:22:49.513788,6678.68,9321.32,906.97,59.19
2026-04-11 07:22:59.513788,6721.28,9278.72,829.29,29.11
2026-04-11 07:23:09.513788,6347.47,9652.53,676.85,30.94
2026-04-11 07:23:19.513788,6744.29,9255.71,730.07,30.3
2026-04-11 07:23:29.513788,6934.7,9065.3,906.87,30.38
2026-04-11 07:23:39.513788,6380.26,9619.74,749.57,17.57
2026-04-11 07:23:49.513788,6231.78,9768.22,862.29,54.23
2026-04-11 07:23:59.513788,6542.2,9457.8,778.61,59.33
2026-04-11 07:24:09.513788,6519.06,9480.94,931.07,17.5
2026-04-11 07:24:19.513788,6345.88,9654.12,617.9,13.38
2026-04-11 07:24:29.513788,6233.03,9766.97,835.42,42.58
2026-04-11 07:24:39.513788,6158.72,9841.28,918.01,57.43
2026-04-11 07:24:49.513788,6396.42,9603.58,952.76,55.93
2026-04-11 07:24:59.513788,6487.55,9512.45,881.04,17.65
2026-04-11 07:25:09.513788,6624.94,9375.06,799.1,40.44
2026-04-11 07:25:19.513788,6518.64,9481.36,805.93,10.83
2026-04-11 07:25:29.513788,6381.51,9618.49,774.53,56.2
2026-04-11 07:25:39.513788,6608.84,9391.16,934.72,42.85
2026-04-11 07:25:49.513788,6465.88,9534.12,603.26,41.5
2026-04-11 07:25:59.513788,6596.75,9403.25,735.29,26.09
2026-04-11 07:26:09.513788,6564.95,9435.05,781.49,30.79
2026-04-11 07:26:19.513788,6140.3,9859.7,817.91,13.2
2026-04-11 07:26:29.513788,6585.72,9414.28,870.16,52.53
2026-04-11 07:26:39.513788,6325.51,9674.49,906.09,46.72
2026-04-11 07:26:49.513788,6328.72,9671.28,806.25,30.08
2026-04-11 07:26:59.513788,6358.31,9641.69,917.83,22.4
2026-04-11 07:27:09.513788,6375.9,9624.1,725.13,40.02
2026-04-11 07:27:19.513788,6471.36,9528.64,793.85,16.04
2026-04-11 07:27:29.513788,6092.06,9907.94,731.76,16.7
2026-04-11 07:27:39.513788,6499.15,9500.85,885.24,30.58
2026-04-11 07:27:49.513788,6619.23,9380.77,756.21,14.54
2026-04-11 07:27:59.513788,6509.58,9490.42,863.23,41.2
2026-04-11 07:28:09.513788,6469.54,9530.46,783.4,34.59
2026-04-11 07:28:19.513788,6229.65,9770.35,661.0,10.84
2026-04-11 07:28:29.513788,6248.56,9751.44,740.59,16.78
2026-04-11 07:28:39.513788,6335.96,9664.04,760.98,30.8
2026-04-11 07:28:49.513788,6050.23,9949.77,882.35,17.06
2026-04-11 07:28:59.513788,6404.8,9595.2,871.1,47.09
2026-04-11 07:29:09.513788,6180.96,9819.04,899.0,37.99
2026-04-11 07:29:19.513788,6067.13,9932.87,914.73,43.54
2026-04-11 07:29:29.513788,6287.23,9712.77,920.7,10.75
2026-04-11 07:29:39.513788,6235.95,9764.05,767.75,17.78
2026-04-11 07:29:49.513788,6158.49,9841.51,744.64,56.74
2026-04-11 07:29:59.513788,6451.81,9548.19,1015.55,10.49
2026-04-11 07:30:09.513788,6433.04,9566.96,777.3,29.49
2026-04-11 07:30:19.513788,6222.93,9777.07,646.33,58.72
2026-04-11 07:30:29.513788,6352.27,9647.73,904.31,53.9
2026-04-11 07:30:39.513788,6654.25,9345.75,947.09,50.3
2026-04-11 07:30:49.513788,6077.47,9922.53,757.62,23.15
2026-04-11 07:30:59.513788,6614.45,9385.55,645.22,51.92
2026-04-11 07:31:09.513788,6000.0,10000.0,798.88,49.69
2026-04-11 07:31:19.513788,6601.85,9398.15,687.71,15.29
2026-04-11 07:31:29.513788,6461.15,9538.85,717.91,14.14
2026-04-11 07:31:39.513788,6475.55,9524.45,695.23,31.91
2026-04-11 07:31:49.513788,6478.37,9521.63,805.04,41.6
2026-04-11 07:31:59.513788,6050.61,9949.39,932.41,41.54
2026-04-11 07:32:09.513788,6406.52,9593.48,772.29,13.44
2026-04-11 07:32:19.513788,6465.61,9534.39,654.57,43.4
2026-04-11 07:32:29.513788,6140.99,9859.01,615.86,34.9
2026-04-11 07:32:39.513788,6339.62,9660.38,796.71,25.96
2026-04-11 07:32:49.513788,6233.79,9766.21,803.93,34.26
2026-04-11 07:32:59.513788,6444.21,9555.79,850.63,49.11
2026-04-11 07:33:09.513788,6580.55,9419.45,818.31,17.34
2026-04-11 07:33:19.513788,6838.11,9161.89,686.64,53.67
2026-04-11 07:33:29.513788,6349.05,9650.95,686.39,34.82
2026-04-11 07:33:39.513788,6361.49,9638.51,923.41,37.37
2026-04-11 07:33:49.513788,6462.57,9537.43,664.28,27.42
2026-04-11 07:33:59.513788,6448.31,9551.69,743.19,55.41
2026-04-11 07:34:09.513788,6290.38,9709.62,733.12,31.34
2026-04-11 07:34:19.513788,6601.53,9398.47,720.06,26.91
2026-04-11 07:34:29.513788,6320.42,9679.58,761.04,43.6
2026-04-11 07:34:39.513788,6839.68,9160.32,955.97,36.87
2026-04-11 07:34:49.513788,6119.92,9880.08,816.38,24.16
2026-04-11 07:34:59.513788,6805.23,9194.77,785.89,23.6
2026-04-11 07:35:09.513788,6505.34,9494.66,851.91,23.69
2026-04-11 07:35:19.513788,6006.03,9993.97,878.32,19.53
2026-04-11 07:35:29.513788,6565.93,9434.07,813.17,42.11
2026-04-11 07:35:39.513788,6237.0,9763.0,1069.77,21.79
2026-04-11 07:35:49.513788,6377.01,9622.99,717.13,38.07
2026-04-11 07:35:59.513788,6786.85,9213.15,809.35,19.6
2026-04-11 07:36:09.513788,6190.93,9809.07,619.49,19.33
2026-04-11 07:36:19.513788,6455.6,9544.4,862.25,14.59
2026-04-11 07:36:29.513788,6479.83,9520.17,977.75,36.2
2026-04-11 07:36:39.513788,6698.92,9301.08,764.07,51.21
2026-04-11 07:36:49.513788,6347.14,9652.86,944.14,47.5
2026-04-11 07:36:59.513788,6207.02,9792.98,913.39,18.44
2026-04-11 07:37:09.513788,6703.31,9296.69,903.98,38.4
2026-04-11 07:37:19.513788,6261.25,9738.75,710.9,45.42
2026-04-11 07:37:29.513788,6602.14,9397.86,805.14,11.47
2026-04-11 07:37:39.513788,6385.02,9614.98,913.44,49.08
2026-04-11 07:37:49.513788,6110.93,9889.07,852.85,27.37
2026-04-11 07:37:59.513788,6331.99,9668.01,665.36,26.5
2026-04-11 07:38:09.513788,6668.72,9331.28,814.73,59.11
2026-04-11 07:38:19.513788,6309.45,9690.55,771.4,29.78
2026-04-11 07:38:29.513788,6441.48,9558.52,777.88,35.06
2026-04-11 07:38:39.513788,6191.85,9808.15,835.73,47.48
2026-04-11 07:38:49.513788,6396.56,9603.44,846.27,58.12
2026-04-11 07:38:59.513788,6300.39,9699.61,686.1,35.39
2026-04-11 07:39:09.513788,6564.79,9435.21,848.82,14.13
2026-04-11 07:39:19.513788,6336.89,9663.11,1012.16,39.88
2026-04-11 07:39:29.513788,6000.0,10000.0,851.73,20.28
2026-04-11 07:39:39.513788,6126.0,9874.0,787.79,12.23
2026-04-11 07:39:49.513788,6349.42,9650.58,793.28,38.13
2026-04-11 07:39:59.513788,6377.93,9622.07,724.42,59.01
2026-04-11 07:40:09.513788,6215.48,9784.52,846.87,38.04
2026-04-11 07:40:19.513788,6233.01,9766.99,727.17,54.75
2026-04-11 07:40:29.513788,6297.85,9702.15,677.23,18.48
2026-04-11 07:40:39.513788,6201.77,9798.23,696.47,26.34
2026-04-11 07:40:49.513788,6662.79,9337.21,876.41,35.53
2026-04-11 07:40:59.513788,6641.23,9358.77,842.54,59.98
2026-04-11 07:41:09.513788,6544.08,9455.92,792.82,34.52
2026-04-11 07:41:19.513788,6473.88,9526.12,942.26,54.2
2026-04-11 07:41:29.513788,6767.95,9232.05,751.8,33.32
2026-04-11 07:41:39.513788,6367.63,9632.37,638.11,14.06
2026-04-11 07:41:49.513788,6000.0,10000.0,893.48,43.57
2026-04-11 07:41:59.513788,6051.12,9948.88,849.67,21.33
2026-04-11 07:42:09.513788,6147.4,9852.6,836.56,16.96
2026-04-11 07:42:19.513788,6564.62,9435.38,758.63,11.84
2026-04-11 07:42:29.513788,6480.02,9519.98,910.23,12.02
2026-04-11 07:42:39.513788,6124.38,9875.62,990.08,52.06
2026-04-11 07:42:49.513788,6346.21,9653.79,851.3,49.21
2026-04-11 07:42:59.513788,6176.47,9823.53,695.98,19.63
2026-04-11 07:43:09.513788,6169.49,9830.51,886.32,33.24
2026-04-11 07:43:19.513788,6508.25,9491.75,857.87,52.77
2026-04-11 07:43:29.513788,6459.35,9540.65,684.25,55.74
2026-04-11 07:43:39.513788,6556.17,9443.83,683.2,45.87
2026-04-11 07:43:49.513788,6403.32,9596.68,880.21,52.41
2026-04-11 07:43:59.513788,6380.53,9619.47,744.29,31.98
2026-04-11 07:44:09.513788,6124.92,9875.08,1082.15,58.4
2026-04-11 07:44:19.513788,6363.28,9636.72,767.07,58.43
2026-04-11 07:44:29.513788,6815.62,9184.38,640.26,14.05
2026-04-11 07:44:39.513788,6470.15,9529.85,704.62,48.18
2026-04-11 07:44:49.513788,6324.46,9675.54,856.24,26.64
2026-04-11 07:44:59.513788,6237.58,9762.42,813.54,50.34
2026-04-11 07:45:09.513788,6506.39,9493.61,798.09,15.87
2026-04-11 07:45:19.513788,6326.57,9673.43,711.09,20.34
2026-04-11 07:45:29.513788,6456.71,9543.29,812.48,14.5
2026-04-11 07:45:39.513788,6241.83,9758.17,722.23,35.45
2026-04-11 07:45:49.513788,6743.04,9256.96,763.73,46.63
2026-04-11 07:45:59.513788,6777.09,9222.91,950.7,52.12
2026-04-11 07:46:09.513788,6378.05,9621.95,797.68,20.65
2026-04-11 07:46:19.513788,6380.47,9619.53,757.4,27.89
2026-04-11 07:46:29.513788,6448.04,9551.96,762.19,37.65
2026-04-11 07:46:39.513788,6545.73,9454.27,722.87,43.4
2026-04-11 07:46:49.513788,6506.31,9493.69,736.89,58.41
2026-04-11 07:46:59.513788,6580.47,9419.53,922.75,55.17
2026-04-11 07:47:09.513788,6214.99,9785.01,704.16,42.06
2026-04-11 07:47:19.513788,6455.55,9544.45,890.43,58.85
2026-04-11 07:47:29.513788,6520.37,9479.63,748.82,56.36
2026-04-11 07:47:39.513788,6502.08,9497.92,791.94,20.11
2026-04-11 07:47:49.513788,6407.37,9592.63,725.07,36.44
2026-04-11 07:47:59.513788,6401.88,9598.12,781.03,33.19
2026-04-11 07:48:09.513788,6365.23,9634.77,848.55,42.91
2026-04-11 07:48:19.513788,6351.86,9648.14,868.52,25.7
2026-04-11 07:48:29.513788,6102.11,9897.89,909.49,30.12
2026-04-11 07:48:39.513788,6225.36,9774.64,672.28,43.97
2026-04-11 07:48:49.513788,6429.88,9570.12,875.93,10.5
2026-04-11 07:48:59.513788,6638.85,9361.15,695.77,38.0
2026-04-11 07:49:09.513788,6213.14,9786.86,756.08,28.35
2026-04-11 07:49:19.513788,6510.8,9489.2,603.24,30.3
2026-04-11 07:49:29.513788,6717.61,9282.39,779.47,37.15
2026-04-11 07:49:39.513788,6285.36,9714.64,720.85,38.39
2026-04-11 07:49:49.513788,6416.42,9583.58,994.96,41.01
2026-04-11 07:49:59.513788,6445.33,9554.67,944.48,58.86
2026-04-11 07:50:09.513788,6430.15,9569.85,790.5,22.38
2026-04-11 07:50:19.513788,6000.0,10000.0,973.77,28.64
2026-04-11 07:50:29.513788,6606.45,9393.55,859.36,19.85
2026-04-11 07:50:39.513788,6408.81,9591.19,844.66,55.72
2026-04-11 07:50:49.513788,6643.0,9357.0,933.25,27.28
2026-04-11 07:50:59.513788,6303.22,9696.78,805.77,25.34
2026-04-11 07:51:09.513788,6695.02,9304.98,912.27,52.56
2026-04-11 07:51:19.513788,6280.84,9719.16,836.94,40.88
2026-04-11 07:51:29.513788,6614.43,9385.57,1001.77,29.58
2026-04-11 07:51:39.513788,6373.73,9626.27,841.59,14.68
2026-04-11 07:51:49.513788,6145.06,9854.94,708.5,56.4
2026-04-11 07:51:59.513788,6457.16,9542.84,625.83,20.75
2026-04-11 07:52:09.513788,6716.51,9283.49,843.54,55.82
2026-04-11 07:52:19.513788,6336.59,9663.41,908.28,29.59
2026-04-11 07:52:29.513788,6519.62,9480.38,871.02,55.05
2026-04-11 07:52:39.513788,6480.35,9519.65,722.73,42.38
2026-04-11 07:52:49.513788,6296.7,9703.3,897.08,44.36
2026-04-11 07:52:59.513788,6188.68,9811.32,1005.94,47.3
2026-04-11 07:53:09.513788,6384.09,9615.91,820.79,47.42
2026-04-11 07:53:19.513788,6573.63,9426.37,753.42,31.86
2026-04-11 07:53:29.513788,6702.58,9297.42,771.77,34.81
2026-04-11 07:53:39.513788,6704.28,9295.72,926.01,42.33
2026-04-11 07:53:49.513788,6379.9,9620.1,812.19,12.96
2026-04-11 07:53:59.513788,6630.39,9369.61,598.91,24.29
2026-04-11 07:54:09.513788,6303.29,9696.71,821.47,49.54
2026-04-11 07:54:19.513788,6217.46,9782.54,869.59,24.92
2026-04-11 07:54:29.513788,6517.72,9482.28,866.11,50.69
2026-04-11 07:54:39.513788,6337.87,9662.13,815.39,33.89
2026-04-11 07:54:49.513788,6203.38,9796.62,848.82,55.09
2026-04-11 07:54:59.513788,6350.58,9649.42,815.0,55.66
2026-04-11 07:55:09.513788,6178.8,9821.2,577.48,49.16
2026-04-11 07:55:19.513788,6228.64,9771.36,997.49,22.98
2026-04-11 07:55:29.513788,6927.84,9072.16,856.32,41.55
2026-04-11 07:55:39.513788,6720.27,9279.73,943.42,33.79
2026-04-11 07:55:49.513788,6052.4,9947.6,850.89,17.92
2026-04-11 07:55:59.513788,6295.83,9704.17,812.3,13.26
2026-04-11 07:56:09.513788,6251.6,9748.4,738.66,28.71
2026-04-11 07:56:19.513788,6225.11,9774.89,770.62,22.33
2026-04-11 07:56:29.513788,6268.71,9731.29,883.22,42.17
2026-04-11 07:56:39.513788,6000.0,10000.0,786.68,19.58
2026-04-11 07:56:49.513788,6271.68,9728.32,896.15,20.97
2026-04-11 07:56:59.513788,6202.53,9797.47,710.33,23.15
2026-04-11 07:57:09.513788,6350.74,9649.26,904.89,32.27
2026-04-11 07:57:19.513788,6000.0,10000.0,1046.11,48.96
2026-04-11 07:57:29.513788,6124.93,9875.07,794.88,15.85
2026-04-11 07:57:39.513788,6461.33,9538.67,864.01,30.24
2026-04-11 07:57:49.513788,6284.11,9715.89,704.35,36.49
2026-04-11 07:57:59.513788,6659.47,9340.53,906.28,32.36
2026-04-11 07:58:09.513788,6661.77,9338.23,738.52,56.27
2026-04-11 07:58:19.513788,6420.97,9579.03,884.18,13.95
2026-04-11 07:58:29.513788,6367.56,9632.44,728.83,46.64
2026-04-11 07:58:39.513788,6867.63,9132.37,795.12,52.17
2026-04-11 07:58:49.513788,6331.84,9668.16,787.28,51.77
2026-04-11 07:58:59.513788,6462.16,9537.84,825.49,36.12
2026-04-11 07:59:09.513788,6167.07,9832.93,898.42,22.49
2026-04-11 07:59:19.513788,6694.52,9305.48,868.38,29.86
2026-04-11 07:59:29.513788,6505.17,9494.83,788.46,35.92
2026-04-11 07:59:39.513788,6264.39,9735.61,631.98,42.64
2026-04-11 07:59:49.513788,6633.0,9367.0,762.87,43.15
2026-04-11 07:59:59.513788,6633.0,9367.0,737.4,25.15
2026-04-11 08:00:09.513788,6615.79,9384.21,994.34,43.1
2026-04-11 08:00:19.513788,6564.32,9435.68,992.66,52.12
2026-04-11 08:00:29.513788,6671.07,9328.93,773.74,49.33
2026-04-11 08:00:39.513788,6357.09,9642.91,660.58,51.75
2026-04-11 08:00:49.513788,6321.07,9678.93,656.42,12.36
2026-04-11 08:00:59.513788,6223.62,9776.38,712.66,20.73
2026-04-11 08:01:09.513788,6645.17,9354.83,759.53,22.21
2026-04-11 08:01:19.513788,6691.22,9308.78,1007.54,50.9
2026-04-11 08:01:29.513788,6129.63,9870.37,748.16,54.58
2026-04-11 08:01:39.513788,6480.44,9519.56,910.21,14.66
2026-04-11 08:01:49.513788,6328.52,9671.48,770.19,23.11
2026-04-11 08:01:59.513788,6639.78,9360.22,723.62,45.48
2026-04-11 08:02:09.513788,6266.82,9733.18,849.89,16.22
2026-04-11 08:02:19.513788,6446.07,9553.93,759.01,21.81
2026-04-11 08:02:29.513788,6372.93,9627.07,726.06,45.43
2026-04-11 08:02:39.513788,6365.78,9634.22,607.32,19.63
2026-04-11 08:02:49.513788,6016.19,9983.81,703.61,31.7
2026-04-11 08:02:59.513788,6221.5,9778.5,792.49,14.67
2026-04-11 08:03:09.513788,6292.99,9707.01,766.67,22.64
2026-04-11 08:03:19.513788,6393.08,9606.92,788.98,20.67
2026-04-11 08:03:29.513788,6353.46,9646.54,610.54,57.79
2026-04-11 08:03:39.513788,6639.02,9360.98,808.26,51.32
